Frec. de muestreo 2
Tiendas de comida, Oficinas, Casas, Hospital, Gimnasios, Restaurants, Centros comerciales, Parques, Semáforo
0,0,652,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,546,0,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,589,0,0,0,0,0,0
0,0,619,0,0,0,0,0,0
0,0,593,1,1,0,0,0,0
0,0,611,6,1,0,0,0,0
0,0,607,1,0,0,0,0,0
0,0,614,3,0,0,0,0,0
0,0,595,1,0,0,0,0,0
1,1,599,2,1,0,1,0,0
0,2,573,0,0,0,1,0,0
3,4,581,0,0,0,1,0,0
5,4,569,0,0,0,1,1,0
8,4,575,2,0,1,2,3,0
5,4,561,1,0,1,1,2,0
9,6,572,2,0,1,2,2,0
1,6,557,0,0,1,1,2,0
3,7,571,1,0,2,2,3,0
2,8,544,0,0,1,1,1,0
7,9,552,4,1,1,1,4,0
5,9,521,2,1,0,0,4,0
10,9,529,4,2,2,0,6,0
9,9,476,2,0,2,0,3,0
12,7,334,2,0,3,0,5,0
10,6,440,2,0,4,0,5,0
8,5,284,3,0,5,1,6,0
11,7,418,4,0,5,1,4,0
3,5,238,2,1,1,2,3,0
11,8,438,2,1,3,3,3,0
0,11,439,0,0,1,0,0,0
0,11,495,1,0,2,0,0,0
0,9,531,1,0,0,0,0,0
0,13,566,3,0,0,0,0,0
0,0,568,2,0,0,0,0,0
0,0,592,2,0,0,0,0,0
0,0,604,0,0,0,0,0,0
0,0,618,0,0,0,0,0,0
0,0,622,0,0,0,0,0,0
0,0,629,0,0,0,0,0,0
0,0,637,0,0,0,0,0,0
0,0,645,0,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,647,0,0,0,0,0,0
0,0,648,1,0,0,0,0,0
0,0,598,0,0,0,0,0,0
0,0,619,3,0,0,0,0,0
0,0,601,4,0,0,0,0,0
0,0,611,6,0,0,0,0,0
0,1,615,2,0,0,0,0,0
0,1,619,3,0,0,0,0,0
0,3,609,0,0,0,0,0,0
0,4,611,1,0,0,0,1,0
3,6,573,0,0,0,0,0,0
9,9,579,0,0,0,0,0,0
4,9,553,0,0,0,0,0,0
11,9,559,1,0,0,1,0,0
7,8,550,0,0,0,0,0,0
11,11,561,1,0,0,0,1,0
1,12,545,3,0,1,0,2,0
7,14,552,2,1,3,1,4,0
6,13,526,0,0,4,1,4,0
13,14,535,2,0,4,2,4,0
8,13,505,2,0,4,1,4,0
14,13,518,3,1,5,2,8,0
7,12,474,2,0,4,4,4,0
12,14,484,6,1,5,5,5,0
11,15,426,4,0,2,5,4,0
19,16,443,7,1,3,5,5,0
11,16,383,4,1,1,5,9,0
18,16,404,7,3,1,7,11,0
8,18,405,3,1,3,3,7,0
1,16,279,2,0,0,0,1,0
0,18,463,2,0,3,0,0,0
0,14,418,2,0,1,0,0,0
0,17,527,6,0,0,0,0,0
0,2,510,6,0,0,0,0,0
0,0,565,3,0,0,0,0,0
0,0,583,3,0,0,0,0,0
0,0,598,1,0,0,0,0,0
0,0,607,1,0,0,0,0,0
0,0,620,0,0,0,0,0,0
0,0,626,0,0,0,0,0,0
0,0,639,0,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,546,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,601,0,0,0,0,0,0
0,0,627,0,0,0,0,0,0
0,0,600,0,0,0,0,0,0
0,0,619,3,0,0,0,0,0
0,0,624,1,0,0,0,0,0
0,0,628,1,0,0,0,0,0
1,0,609,1,0,0,0,0,0
2,1,616,2,0,0,0,0,0
1,1,592,0,0,0,0,0,0
5,1,596,0,0,0,1,0,0
2,1,581,1,0,0,0,0,0
9,2,585,2,0,2,0,1,0
3,2,568,0,0,2,1,0,0
4,2,571,1,0,2,1,0,0
4,3,555,2,0,2,1,0,0
6,4,568,3,0,3,1,0,0
7,5,531,2,0,3,2,1,0
10,6,537,4,0,3,4,1,0
3,6,509,4,0,3,5,1,0
6,7,522,4,0,4,7,1,0
2,6,473,2,0,1,5,1,0
6,7,487,3,1,2,6,4,0
7,9,428,3,0,2,5,2,0
15,12,452,6,0,5,5,4,0
21,13,406,5,0,3,3,5,0
9,11,230,1,0,0,1,6,0
9,13,427,2,0,1,2,10,0
2,13,325,4,0,0,0,3,0
0,12,500,1,0,1,0,0,0
0,11,523,1,0,0,0,0,0
0,12,569,1,0,0,0,0,0
0,0,578,1,0,0,0,0,0
0,0,598,2,0,0,0,0,0
0,0,607,1,0,0,0,0,0
0,0,614,0,0,0,0,0,0
0,0,625,0,0,0,0,0,0
0,0,634,0,0,0,0,0,0
0,0,644,0,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,651,1,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,627,0,0,0,0,0,0
0,0,628,0,0,0,0,0,0
0,0,620,1,1,0,0,1,0
0,0,620,5,1,0,0,1,0
0,0,610,1,1,0,0,0,0
0,0,617,5,1,0,0,1,0
0,0,598,3,0,0,0,1,0
1,0,604,4,0,0,0,1,0
5,0,576,1,0,0,0,1,0
7,1,582,4,0,0,0,1,0
6,2,561,0,0,0,0,2,0
5,2,508,0,0,0,0,2,0
6,3,561,0,0,0,0,2,0
3,6,530,1,0,0,0,1,0
4,6,541,1,1,0,0,2,0
3,6,513,0,1,0,0,2,0
6,9,527,0,2,0,0,3,0
6,9,499,2,2,1,0,3,0
10,11,510,6,1,2,0,4,0
6,10,453,3,0,2,0,1,0
14,13,475,4,0,2,0,4,0
6,15,421,3,0,4,1,5,0
11,16,447,5,0,3,1,5,0
6,18,392,1,2,1,1,8,0
13,18,415,4,2,4,2,13,0
6,18,387,2,1,0,2,8,0
12,19,417,5,2,0,2,11,0
0,17,456,3,0,0,0,0,0
0,18,493,7,0,0,0,0,0
0,16,524,1,0,0,0,0,0
0,17,555,2,0,0,0,0,0
0,0,575,1,0,0,0,0,0
0,0,595,1,0,0,0,0,0
0,0,608,0,0,0,0,0,0
0,0,621,0,0,0,0,0,0
0,0,628,1,0,0,0,0,0
0,0,636,1,0,0,0,0,0
0,0,641,1,0,0,0,0,0
0,0,650,1,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,627,0,0,0,0,0,0
0,0,631,2,0,0,0,0,0
0,0,621,3,0,0,0,0,0
0,0,624,3,0,0,0,0,0
0,0,619,0,0,0,0,0,0
0,0,542,2,0,0,0,0,0
1,1,611,1,0,0,0,0,0
2,2,573,1,0,0,0,0,0
4,2,596,0,0,0,0,0,0
2,2,576,0,0,0,0,1,0
4,4,579,0,0,0,1,1,0
4,3,563,1,0,2,1,1,0
8,5,571,0,0,1,1,1,0
4,4,550,0,0,2,3,1,0
8,6,560,0,0,2,5,1,0
3,6,524,0,0,2,2,1,0
3,6,541,0,0,3,2,1,0
5,6,498,0,0,4,1,1,0
7,6,515,1,0,5,1,1,0
7,6,475,0,0,4,1,0,0
15,6,491,1,0,6,0,0,0
5,7,450,1,0,5,0,1,0
7,7,469,4,1,6,0,2,0
5,8,412,3,0,2,3,4,0
16,9,439,4,0,3,3,9,0
10,9,411,3,0,4,2,10,0
14,10,452,3,0,4,2,11,0
0,11,451,1,0,0,0,0,0
0,14,508,5,0,0,0,0,0
0,14,530,1,0,0,0,0,0
0,14,558,4,0,0,0,0,0
0,0,569,2,0,0,0,0,0
0,0,598,4,0,0,0,0,0
0,0,606,1,0,0,0,0,0
0,0,613,0,0,0,0,0,0
0,0,620,0,0,0,0,0,0
0,0,631,0,0,0,0,0,0
0,0,642,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,651,1,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,648,0,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,622,0,0,0,0,0,0
0,0,625,4,0,0,0,0,0
0,0,608,0,0,0,0,1,0
0,0,613,3,0,0,0,1,0
0,1,613,4,0,0,0,0,0
0,1,620,6,0,0,0,0,0
0,1,596,1,0,0,0,0,0
