Frec. de muestreo 2
Tiendas de comida, Oficinas, Casas, Hospital, Gimnasios, Restaurants, Centros comerciales, Parques, Semáforo
0,0,633,0,0,0,0,0,0
0,0,633,1,0,0,0,0,0
0,0,624,1,0,0,0,0,0
0,0,625,4,0,0,0,0,0
0,1,617,7,0,0,0,0,0
0,3,620,8,0,0,0,0,0
1,3,611,5,0,0,0,0,0
2,4,494,2,0,0,0,0,0
4,5,592,1,0,0,0,0,0
3,5,535,0,0,0,0,0,0
6,6,579,0,0,0,0,0,0
6,5,552,0,0,1,1,0,0
5,6,565,0,0,2,1,0,0
5,6,542,0,0,1,0,0,0
11,7,556,1,1,2,0,0,0
2,8,523,2,1,2,0,1,0
4,11,538,2,3,2,0,1,0
6,12,509,1,0,2,0,1,0
14,12,525,1,0,2,0,3,0
5,11,465,1,0,2,0,0,0
13,13,475,6,2,2,2,1,0
9,9,418,4,0,1,1,1,0
14,11,440,5,0,1,1,3,0
7,13,392,3,0,3,2,3,0
14,17,416,4,0,3,4,6,0
7,19,421,2,0,1,4,2,0
17,22,454,4,0,4,6,5,0
0,21,480,1,0,2,0,0,0
0,21,509,1,0,2,0,0,0
0,20,537,1,0,0,0,0,0
0,22,574,3,0,0,0,0,0
0,1,576,2,0,0,0,0,0
0,0,598,3,0,0,0,0,0
0,0,614,0,0,0,0,0,0
