Frec. de muestreo 2
Tiendas de comida, Oficinas, Casas, Hospital, Gimnasios, Restaurants, Centros comerciales, Parques, Semáforo
0,0,604,0,0,0,0,0,0
0,0,617,1,0,0,0,0,0
0,0,621,0,0,0,0,0,0
0,0,626,0,0,0,0,0,0
0,0,639,0,0,0,0,0,0
0,0,646,0,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,620,0,0,0,0,0,0
0,0,624,1,0,0,0,0,0
0,0,612,3,0,0,0,0,0
0,0,619,7,0,0,0,1,0
0,1,617,1,0,0,0,0,0
0,1,622,3,0,0,0,0,0
0,2,603,1,0,0,0,1,0
2,3,608,1,0,0,0,1,0
0,3,580,0,0,2,0,0,0
5,4,584,2,0,2,0,0,0
2,4,567,1,0,2,0,2,0
7,4,574,1,0,3,0,3,0
2,4,564,1,0,3,0,2,0
5,5,576,1,0,3,0,2,0
1,6,551,1,0,2,0,1,0
5,7,557,1,0,4,0,4,0
3,9,537,1,0,4,1,3,0
8,10,551,4,0,5,1,4,0
5,11,513,4,0,2,1,4,0
10,12,522,4,0,3,2,4,0
3,11,477,4,0,0,1,2,0
12,11,498,7,2,1,1,3,0
2,9,455,3,0,1,0,7,0
11,10,477,5,1,4,0,8,0
4,9,425,4,3,4,1,5,0
19,9,449,7,3,5,1,6,0
8,11,437,4,0,2,0,2,0
14,13,464,5,0,4,2,5,0
0,15,492,1,0,1,0,0,0
0,17,520,3,0,1,0,0,0
0,14,551,2,0,0,0,0,0
0,5,454,3,0,0,0,0,0
0,0,593,0,0,0,0,0,0
0,0,610,0,0,0,0,0,0
0,0,619,0,0,0,0,0,0
0,0,628,0,0,0,0,0,0
0,0,635,0,0,0,0,0,0
0,0,640,0,0,0,0,0,0
0,0,646,0,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,646,0,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,595,0,0,0,0,0,0
0,0,634,1,0,0,0,0,0
0,0,588,1,0,0,0,0,0
0,0,622,2,1,0,0,0,0
0,0,620,2,0,0,0,0,0
0,0,626,4,0,0,0,0,0
0,0,613,1,0,0,0,0,0
2,2,619,1,0,0,0,0,0
2,2,588,0,0,0,0,0,0
7,2,592,0,0,0,0,0,0
6,2,571,1,0,0,0,0,0
10,2,578,2,0,0,0,1,0
4,3,557,1,0,0,0,1,0
8,4,563,2,0,0,0,1,0
2,6,545,1,0,0,1,2,0
6,5,553,1,0,0,1,3,0
4,5,542,2,0,0,0,2,0
6,6,554,4,0,0,1,2,0
1,6,529,3,0,1,1,1,0
5,7,544,3,0,1,1,4,0
1,6,495,1,0,1,1,3,0
8,7,518,2,0,1,1,4,0
6,7,450,4,0,0,2,6,0
16,8,467,6,0,1,2,10,0
5,7,408,7,1,1,1,7,0
12,7,424,10,1,1,3,10,0
4,9,393,2,0,1,1,10,0
10,13,425,4,2,1,2,12,0
0,13,452,0,0,0,0,0,0
0,15,499,2,0,0,0,0,0
0,14,535,2,0,0,0,0,0
0,18,567,2,0,0,0,0,0
0,1,578,4,0,0,0,0,0
0,0,601,5,0,0,0,0,0
0,0,610,0,0,0,0,0,0
0,0,620,0,0,0,0,0,0
0,0,625,0,0,0,0,0,0
0,0,629,0,0,0,0,0,0
0,0,638,0,0,0,0,0,0
0,0,650,1,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,650,0,0,0,0,1,0
0,0,627,0,0,0,0,0,0
0,0,628,7,0,0,0,0,0
0,0,618,4,0,0,0,0,0
0,0,619,7,0,0,0,0,0
0,1,611,2,0,0,0,0,0
0,1,612,3,0,0,0,0,0
1,2,599,1,0,1,0,0,0
2,4,604,4,0,1,0,0,0
2,5,591,1,0,1,0,0,0
2,6,600,1,0,1,0,1,0
2,6,576,1,0,0,0,2,0
4,7,585,2,0,0,0,3,0
2,6,562,0,0,0,0,2,0
8,6,572,2,0,0,0,4,0
9,6,546,0,1,1,0,4,0
11,7,556,1,1,1,0,5,0
5,7,528,0,1,1,0,4,0
11,8,542,4,1,2,0,4,0
3,8,510,1,0,3,1,3,0
7,8,525,2,1,3,3,4,0
6,9,482,1,0,1,3,2,0
11,6,306,2,2,1,4,3,0
13,9,444,3,0,3,5,3,0
9,9,394,1,0,4,3,3,0
13,10,425,3,0,8,6,5,0
3,8,400,0,0,8,6,4,0
4,12,438,1,1,10,6,7,0
0,10,452,0,0,4,0,0,0
0,13,490,0,0,4,0,0,0
0,16,514,0,0,0,0,0,0
0,18,550,4,0,0,0,0,0
0,0,563,1,0,0,0,0,0
0,0,591,5,0,0,0,0,0
0,0,601,1,0,0,0,0,0
0,0,616,1,0,0,0,0,0
0,0,625,0,0,0,0,0,0
0,0,635,0,0,0,0,0,0
0,0,639,0,0,0,0,0,0
0,0,646,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,651,1,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,625,0,0,0,0,0,0
0,0,626,3,0,0,0,0,0
0,0,616,1,0,0,0,0,0
0,0,620,6,1,0,0,0,0
0,0,622,2,1,0,0,0,0
0,0,625,4,1,0,0,1,0
2,0,604,0,0,0,0,0,0
4,0,610,1,0,0,1,0,0
2,2,598,0,0,0,1,0,0
3,4,602,1,0,0,1,0,0
0,4,582,1,0,0,0,0,0
3,5,590,1,0,1,0,1,0
7,5,571,2,0,1,2,0,0
9,5,577,3,0,3,3,1,0
6,7,554,1,0,2,2,0,0
7,7,559,2,0,3,3,2,0
4,4,538,2,1,2,2,2,0
8,5,552,4,1,2,2,3,0
4,6,513,2,0,1,0,2,0
3,5,354,2,0,1,0,2,0
5,6,484,2,0,2,0,4,0
8,9,313,2,0,0,1,1,0
11,10,446,2,0,1,1,3,0
11,12,273,1,0,1,2,3,0
9,13,392,3,1,6,4,7,0
7,13,233,5,0,3,4,7,0
13,15,415,6,3,6,5,5,0
0,11,411,4,0,1,1,0,0
0,13,483,9,0,2,0,0,0
0,14,498,2,0,0,0,0,0
0,14,545,2,0,0,0,0,0
0,1,572,1,0,1,0,0,0
0,0,598,2,0,0,0,0,0
0,0,602,1,0,0,0,0,0
0,0,611,1,0,0,0,0,0
0,0,624,0,0,0,0,0,0
0,0,629,0,0,0,0,0,0
0,0,636,0,0,0,0,0,0
0,0,647,1,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,650,1,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,620,0,0,0,0,0,0
0,0,623,0,0,0,0,0,0
0,0,610,4,0,0,0,0,0
0,0,611,8,0,0,0,0,0
0,0,603,7,0,0,0,0,0
0,0,610,7,0,0,0,0,0
0,0,595,0,0,0,0,0,0
3,1,600,3,0,0,1,0,0
1,1,568,0,0,0,0,0,0
5,2,577,2,0,0,0,2,0
2,2,564,0,0,0,0,2,0
6,3,568,0,0,0,1,4,0
1,4,548,1,0,1,2,2,0
4,7,556,1,0,3,3,2,0
2,9,540,0,1,2,3,1,0
7,11,554,1,1,3,3,2,0
3,11,526,2,0,1,2,3,0
5,13,540,3,1,1,2,6,0
2,12,511,2,0,0,0,3,0
9,12,526,7,0,1,1,4,0
10,13,474,4,0,1,2,3,0
16,14,490,4,1,2,3,3,0
6,14,435,4,0,1,3,2,0
13,15,460,5,1,1,3,2,0
6,13,396,1,1,3,2,2,0
19,15,419,5,1,6,3,5,0
7,18,408,3,1,6,3,7,0
0,19,407,1,0,1,1,1,0
0,22,470,1,0,2,0,0,0
0,18,499,0,0,0,0,0,0
0,20,536,0,0,0,0,0,0
0,2,545,1,0,0,0,0,0
0,0,575,0,0,0,0,0,0
0,0,592,3,0,0,0,0,0
0,0,601,1,0,0,0,0,0
0,0,607,1,0,0,0,0,0
0,0,618,0,0,0,0,0,0
0,0,631,0,0,0,0,0,0
0,0,642,0,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,649,2,0,0,0,0,0
0,0,644,0,0,0,0,0,0
0,0,645,1,0,0,0,0,0
0,0,611,1,0,0,0,0,0
0,0,627,1,0,0,0,0,0
0,0,610,1,1,0,0,0,0
0,0,617,5,1,0,0,0,0
0,0,615,2,0,0,0,0,0
0,0,617,2,0,0,0,0,0
0,0,602,1,0,0,0,0,0
3,1,606,1,0,0,0,0,0
3,1,593,0,0,0,0,0,0
5,1,597,1,0,0,0,0,0
0,2,571,1,0,0,0,1,0
2,3,578,1,0,2,0,1,0
4,2,569,0,0,2,1,0,0
6,2,577,1,0,3,1,1,0
4,2,556,0,0,3,0,2,0
6,2,563,1,0,3,0,2,0
3,3,549,2,0,3,0,0,0
9,4,561,4,1,4,1,0,0
2,4,523,0,1,4,1,1,0
8,4,535,3,1,4,1,1,0
6,5,479,3,1,2,0,0,0
11,5,493,7,2,3,0,1,0
9,4,439,5,3,0,3,2,0
20,7,455,6,5,0,4,6,0
7,10,416,3,2,0,1,6,0
16,12,445,7,2,1,5,12,0
6,11,428,6,2,1,5,7,0
12,12,455,6,2,1,5,9,0
0,12,483,5,0,1,0,0,0
0,13,509,5,0,1,0,0,0
0,14,538,1,0,0,0,0,0
0,16,574,2,0,0,0,0,0
0,0,586,3,0,0,0,0,0
0,0,603,3,0,0,0,0,0
0,0,611,1,0,0,0,0,0
0,0,621,1,0,0,0,0,0
0,0,625,0,0,0,0,0,0
0,0,630,0,0,0,0,0,0
0,0,641,0,0,0,0,0,0
0,0,648,0,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,649,1,0,0,0,0,0
0,0,648,1,0,0,0,0,0
0,0,589,0,0,0,0,0,0
0,0,647,0,0,0,0,0,0
0,0,591,0,0,0,0,0,0
0,0,625,0,0,0,0,0,0
0,0,611,2,0,0,0,1,0
0,0,614,4,0,0,0,1,0
0,0,611,2,0,0,0,0,0
0,1,615,4,0,0,0,0,0
0,1,594,0,0,0,0,0,0
1,2,604,2,0,0,0,0,0
1,3,576,1,0,0,0,0,0
6,4,582,1,0,0,0,0,0
5,4,561,0,0,0,1,0,0
10,4,567,1,0,0,1,0,0
6,5,551,0,0,0,2,0,0
7,6,560,0,0,0,2,1,0
3,7,537,0,0,1,0,1,0
4,10,549,0,0,1,0,1,0
3,13,536,1,0,1,0,2,0
6,15,551,2,0,2,0,3,0
2,15,530,1,1,0,0,3,0
4,15,540,3,1,1,0,4,0
6,15,487,0,0,1,0,2,0
9,15,505,2,0,2,2,3,0
6,15,449,5,0,2,0,2,0
14,16,469,6,0,2,0,5,0
8,12,411,2,0,1,3,7,0
19,14,435,6,0,3,3,13,0
8,15,430,1,1,1,3,10,0
10,17,461,3,1,4,3,12,0
0,15,475,1,0,4,0,0,0
0,9,449,4,0,2,0,0,0
0,15,539,7,0,1,0,0,0
0,2,527,4,0,1,0,0,0
0,0,587,2,0,0,0,0,0
0,0,606,1,0,0,0,0,0
0,0,618,0,0,0,0,0,0
0,0,626,0,0,0,0,0,0
0,0,634,0,0,0,0,0,0
0,0,640,0,0,0,0,0,0
0,0,645,1,0,0,0,0,0
0,0,645,0,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,647,1,0,0,0,0,0
0,0,647,1,0,0,0,0,0
0,0,648,1,0,0,0,0,0
0,0,650,1,0,0,0,0,0
0,0,612,1,0,0,0,0,0
0,0,650,1,0,0,0,0,0
0,0,588,0,0,0,0,0,0
0,0,622,0,0,0,0,0,0
0,0,593,2,0,0,0,0,0
0,0,605,6,0,0,0,0,0
0,0,596,3,0,0,0,0,0
0,1,599,3,0,0,0,0,0
0,1,592,1,0,0,0,0,0
1,4,599,1,0,0,0,0,0
0,4,577,1,0,0,1,0,0
4,7,584,2,0,1,1,0,0
2,7,570,0,0,0,1,0,0
7,8,576,1,0,0,1,0,0
5,9,554,0,0,1,2,0,0
7,11,561,1,0,1,2,0,0
1,11,545,0,0,2,0,1,0
5,12,554,0,0,3,0,1,0
2,11,537,3,0,3,1,1,0
2,12,549,3,0,3,1,2,0
1,15,522,3,0,2,2,2,0
10,17,526,4,0,2,3,3,0
7,15,469,4,1,2,3,2,0
11,17,485,6,1,2,5,3,0
5,15,431,4,1,1,2,1,0
10,15,442,6,2,1,2,2,0
8,15,391,1,0,0,3,1,0
19,17,413,5,0,0,5,2,0
4,15,409,4,0,1,5,5,0
7,15,439,6,1,3,5,7,0
0,14,474,2,0,1,0,0,0
0,16,512,4,0,1,0,0,0
0,13,536,3,0,0,0,0,0
0,5,482,1,0,0,0,0,0
0,0,581,2,0,0,0,0,0
0,0,603,3,0,0,0,0,0
0,0,612,1,0,0,0,0,0
0,0,621,0,0,0,0,0,0
0,0,629,0,0,0,0,0,0
0,0,637,0,0,0,0,0,0
0,0,646,0,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,649,1,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,646,1,0,0,0,0,0
0,0,648,1,0,0,0,0,0
0,0,618,1,0,0,0,0,0
0,0,646,1,0,0,0,0,0
0,0,587,0,0,0,0,0,0
0,0,614,1,0,0,0,0,0
0,0,585,2,0,0,0,0,0
0,0,602,3,0,0,0,0,0
0,0,593,0,0,0,0,0,0
0,0,599,3,0,0,0,0,0
0,0,583,1,0,0,0,0,0
3,2,597,1,0,0,1,0,0
2,3,579,0,0,0,1,0,0
5,4,588,1,0,1,1,0,0
1,4,571,1,0,1,1,0,0
4,4,581,1,0,1,1,0,0
2,4,560,0,0,1,3,0,0
5,4,569,0,0,1,3,1,0
1,6,553,0,0,1,2,2,0
6,7,563,1,0,1,2,3,0
1,7,538,2,0,2,1,3,0
4,8,553,3,0,4,2,3,0
3,10,501,2,0,2,2,3,0
10,10,512,5,0,3,4,4,0
6,10,461,3,1,3,3,2,0
17,11,474,6,1,4,4,3,0
11,9,433,1,1,3,3,2,0
20,9,450,5,1,2,4,5,0
12,8,399,6,1,1,3,4,0
19,11,431,8,3,4,6,13,0
6,13,411,3,1,3,4,5,0
10,15,450,4,1,5,5,7,0
0,17,474,5,0,0,0,0,0
0,19,505,6,0,0,0,0,0
0,20,528,2,0,0,0,0,0
0,20,563,7,0,0,0,0,0
0,0,571,4,0,0,0,0,0
0,0,591,10,0,0,0,0,0
0,0,602,0,0,0,0,0,0
0,0,614,0,0,0,0,0,0
0,0,621,0,0,0,0,0,0
0,0,628,0,0,0,0,0,0
0,0,639,0,0,0,0,0,0
0,0,647,0,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,650,1,0,0,0,0,0
0,0,646,0,0,0,0,0,0
0,0,646,2,0,0,0,0,0
0,0,642,0,0,0,0,0,0
0,0,643,0,0,0,0,1,0
0,0,619,1,0,0,0,0,0
0,0,621,5,0,0,0,0,0
0,0,606,4,0,0,0,0,0
0,0,608,10,0,0,0,1,0
0,0,603,2,0,0,0,1,0
0,0,615,6,0,0,0,1,0
0,0,597,2,0,0,0,1,0
0,2,603,2,0,0,0,1,0
3,4,579,1,0,0,1,0,0
5,4,585,3,0,0,1,0,0
0,6,563,1,1,0,1,0,0
1,9,502,1,1,1,0,0,0
3,10,557,0,1,2,1,0,0
1,9,531,0,1,1,1,0,0
5,11,551,0,0,0,1,0,0
3,12,535,0,0,0,1,0,0
6,12,546,1,0,0,1,2,0
3,13,520,2,0,0,1,1,0
7,13,530,5,0,0,1,1,0
3,13,479,2,0,0,1,1,0
8,13,501,3,1,0,1,3,0
2,12,432,1,1,2,0,1,0
15,13,448,2,0,2,1,3,0
8,13,394,1,0,2,4,5,0
12,15,428,2,0,2,4,8,0
4,11,416,3,0,0,4,11,0
9,13,448,7,1,0,4,11,0
0,11,478,3,0,0,0,0,0
0,13,513,4,0,0,0,0,0
0,13,535,3,0,0,0,0,0
0,16,573,5,0,0,0,0,0
0,0,581,2,0,0,0,0,0
0,0,594,4,0,0,0,0,0
0,0,599,0,0,0,0,0,0
0,0,606,1,0,0,0,0,0
0,0,612,1,0,0,0,0,0
0,0,619,1,0,0,0,0,0
0,0,636,0,0,0,0,0,0
0,0,643,0,0,0,0,0,0
0,0,648,0,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,647,0,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,644,0,0,0,0,0,0
0,0,644,2,0,0,0,0,0
0,0,641,0,0,0,0,0,0
0,0,641,0,0,0,0,0,0
0,0,612,0,0,0,0,0,0
0,0,613,4,0,0,0,0,0
0,0,599,3,0,0,0,0,0
0,0,605,11,0,0,0,0,0
0,0,599,1,0,0,0,1,0
0,0,603,6,0,0,0,1,0
0,1,585,1,0,0,0,0,0
0,3,599,4,0,0,0,0,0
3,3,582,2,0,0,1,1,0
9,5,590,2,0,0,1,1,0
3,6,560,1,0,0,0,1,0
5,9,567,2,0,0,0,2,0
4,11,548,2,0,0,0,1,0
12,12,562,9,0,0,0,1,0
6,11,545,4,0,1,0,1,0
9,11,556,6,0,1,1,1,0
8,11,538,2,0,1,2,1,0
12,12,548,5,0,2,2,4,0
5,11,522,3,0,0,1,4,0
8,11,536,3,0,0,1,6,0
6,11,483,1,0,1,2,5,0
5,7,321,0,0,2,2,6,0
7,14,445,3,0,2,3,6,0
7,11,366,0,2,2,4,7,0
17,12,406,4,1,4,3,8,0
8,11,384,2,1,4,1,5,0
10,15,417,3,1,5,1,5,0
0,14,439,2,0,2,0,0,0
0,16,477,3,0,2,0,0,0
0,18,508,2,0,0,0,0,0
0,20,547,2,0,0,0,0,0
0,1,559,2,0,0,0,0,0
0,0,579,3,0,0,0,0,0
0,0,588,2,0,0,0,0,0
0,0,601,2,0,0,0,0,0
0,0,611,0,0,0,0,0,0
0,0,624,0,0,0,0,0,0
0,0,636,1,0,0,0,0,0
0,0,644,1,0,0,0,0,0
0,0,647,0,0,0,0,0,0
0,0,648,1,0,0,0,0,0
0,0,647,1,0,0,0,0,0
0,0,648,1,0,0,0,0,0
0,0,645,0,0,0,0,0,0
0,0,646,0,0,0,0,0,0
0,0,644,0,0,0,0,0,0
0,0,645,0,0,0,0,0,0
0,0,612,0,0,0,0,0,0
0,0,615,3,0,0,0,0,0
0,0,606,3,0,0,0,0,0
0,0,612,6,0,0,0,0,0
0,0,610,1,0,0,0,0,0
