Frec. de muestreo 2
Tiendas de comida, Oficinas, Casas, Hospital, Gimnasios, Restaurants, Centros comerciales, Parques, Semáforo
8,7,542,4,0,1,2,4,0
7,6,486,1,1,0,2,3,0
12,7,504,5,2,2,2,5,0
10,7,441,4,1,1,1,4,0
16,8,458,6,1,2,2,6,0
8,7,391,7,0,3,1,5,0
20,9,413,13,0,3,1,7,0
10,8,399,2,0,2,2,4,0
16,10,432,6,0,4,3,7,0
0,9,462,0,0,1,0,0,0
0,10,503,0,0,1,0,0,0
0,11,548,1,0,1,0,0,0
0,3,473,1,0,0,0,0,0
0,0,592,1,0,0,0,0,0
0,0,615,1,0,0,0,0,0
0,0,623,0,0,0,0,0,0
0,0,630,0,0,0,0,0,0
0,0,637,0,0,0,0,0,0
0,0,642,0,0,0,0,0,0
0,0,646,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,650,0,0,0,0,0,0
0,0,588,0,0,0,0,0,0
0,0,617,1,0,0,0,0,0
0,0,588,5,0,0,0,0,0
0,0,606,11,0,0,0,1,0
0,0,588,3,1,0,0,0,0
0,1,596,4,1,0,0,0,0
0,2,589,3,0,0,0,0,0
2,2,597,5,0,0,0,0,0
5,2,578,2,0,0,0,0,0
7,2,586,3,0,0,0,0,0
1,2,572,1,1,0,0,1,0
7,2,581,1,1,0,0,1,0
5,3,568,0,0,0,0,1,0
7,3,577,0,0,0,0,1,0
1,3,556,1,0,1,1,2,0
6,7,567,2,1,1,1,4,0
5,6,541,1,0,1,0,2,0
11,7,553,3,0,3,0,2,0
6,7,509,3,1,3,0,2,0
15,7,522,4,1,4,0,3,0
4,7,486,0,0,2,0,1,0
11,8,502,2,0,2,0,1,0
8,12,448,1,0,2,3,2,0
17,13,458,5,0,3,3,4,0
14,12,404,4,1,3,1,4,0
19,16,420,9,1,5,2,6,0
11,16,411,5,1,3,2,6,0
13,17,440,9,1,3,2,7,0
0,17,470,5,0,0,0,0,0
0,17,508,7,0,0,0,0,0
0,11,535,3,0,0,0,0,0
0,12,561,4,0,0,0,0,0
0,0,579,1,0,0,0,0,0
0,0,598,4,0,0,0,0,0
0,0,613,0,0,0,0,0,0
0,0,621,0,0,0,0,0,0
0,0,632,0,0,0,0,0,0
0,0,639,0,0,0,0,0,0
0,0,645,0,0,0,0,0,0
0,0,649,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,652,0,0,0,0,0,0
0,0,651,0,0,0,0,0,0
0,0,651,1,0,0,0,0,0
0,0,651,1,0,0,0,0,0
0,0,651,1,0,0,0,0,0
0,0,622,0,0,0,0,0,0
0,0,622,3,0,0,0,0,0
0,0,606,4,0,0,0,1,0
0,0,609,8,0,0,0,1,0
0,0,604,3,0,0,0,0,0
0,0,536,4,0,0,0,0,0
0,0,600,3,0,0,0,0,0
0,1,500,2,0,0,0,1,0
2,1,583,3,0,1,1,1,0
5,3,532,0,0,1,1,1,0
7,3,571,0,0,5,1,2,0
